// translation.dat generated by make_motion_tables.py
// Origin / CofG (for reference): (0.000000 0.000000 0.100000)
200
(
(0.197085 (0 0 0))
(0.199749 (0 0 0))
(0.202412 (0 0 0))
(0.205075 (0 0 0))
(0.207739 (0 0 0))
(0.210402 (0 0 0))
(0.213065 (0 0 0))
(0.215729 (0 0 0))
(0.218392 (0 0 0))
(0.221055 (0 0 0))
(0.223719 (0 0 0))
(0.226382 (0 0 0))
(0.229045 (0 0 0))
(0.231709 (0 0 0))
(0.234372 (0 0 0))
(0.237035 (0 0 0))
(0.239698 (0 0 0))
(0.242362 (0 0 0))
(0.245025 (0 0 0))
(0.247688 (0 0 0))
(0.250352 (0 0 0))
(0.253015 (0 0 0))
(0.255678 (0 0 0))
(0.258342 (0 0 0))
(0.261005 (0 0 0))
(0.263668 (0 0 0))
(0.266332 (0 0 0))
(0.268995 (0 0 0))
(0.271658 (0 0 0))
(0.274322 (0 0 0))
(0.276985 (0 0 0))
(0.279648 (0 0 0))
(0.282312 (0 0 0))
(0.284975 (0 0 0))
(0.287638 (0 0 0))
(0.290302 (0 0 0))
(0.292965 (0 0 0))
(0.295628 (0 0 0))
(0.298291 (0 0 0))
(0.300955 (0 0 0))
(0.303618 (0 0 0))
(0.306281 (0 0 0))
(0.308945 (0 0 0))
(0.311608 (0 0 0))
(0.314271 (0 0 0))
(0.316935 (0 0 0))
(0.319598 (0 0 0))
(0.322261 (0 0 0))
(0.324925 (0 0 0))
(0.327588 (0 0 0))
(0.330251 (0 0 0))
(0.332915 (0 0 0))
(0.335578 (0 0 0))
(0.338241 (0 0 0))
(0.340905 (0 0 0))
(0.343568 (0 0 0))
(0.346231 (0 0 0))
(0.348894 (0 0 0))
(0.351558 (0 0 0))
(0.354221 (0 0 0))
(0.356884 (0 0 0))
(0.359548 (0 0 0))
(0.362211 (0 0 0))
(0.364874 (0 0 0))
(0.367538 (0 0 0))
(0.370201 (0 0 0))
(0.372864 (0 0 0))
(0.375528 (0 0 0))
(0.378191 (0 0 0))
(0.380854 (0 0 0))
(0.383518 (0 0 0))
(0.386181 (0 0 0))
(0.388844 (0 0 0))
(0.391508 (0 0 0))
(0.394171 (0 0 0))
(0.396834 (0 0 0))
(0.399497 (0 0 0))
(0.402161 (0 0 0))
(0.404824 (0 0 0))
(0.407487 (0 0 0))
(0.410151 (0 0 0))
(0.412814 (0 0 0))
(0.415477 (0 0 0))
(0.418141 (0 0 0))
(0.420804 (0 0 0))
(0.423467 (0 0 0))
(0.426131 (0 0 0))
(0.428794 (0 0 0))
(0.431457 (0 0 0))
(0.434121 (0 0 0))
(0.436784 (0 0 0))
(0.439447 (0 0 0))
(0.442111 (0 0 0))
(0.444774 (0 0 0))
(0.447437 (0 0 0))
(0.450101 (0 0 0))
(0.452764 (0 0 0))
(0.455427 (0 0 0))
(0.458090 (0 0 0))
(0.460754 (0 0 0))
(0.463417 (0 0 0))
(0.466080 (0 0 0))
(0.468744 (0 0 0))
(0.471407 (0 0 0))
(0.474070 (0 0 0))
(0.476734 (0 0 0))
(0.479397 (0 0 0))
(0.482060 (0 0 0))
(0.484724 (0 0 0))
(0.487387 (0 0 0))
(0.490050 (0 0 0))
(0.492714 (0 0 0))
(0.495377 (0 0 0))
(0.498040 (0 0 0))
(0.500704 (0 0 0))
(0.503367 (0 0 0))
(0.506030 (0 0 0))
(0.508693 (0 0 0))
(0.511357 (0 0 0))
(0.514020 (0 0 0))
(0.516683 (0 0 0))
(0.519347 (0 0 0))
(0.522010 (0 0 0))
(0.524673 (0 0 0))
(0.527337 (0 0 0))
(0.530000 (0 0 0))
)
